111.059	12.6105	1.91992	-3.84171	111.063	12.5814	111.196	12.9118	1.69008	-0.322574
111.138	12.6221	2.07144	-3.81947	111.426	12.9557	111.196	12.9118	1.69008	-0.322574
112.915	12.4539	1.50753	3.2128	112.913	12.4877	112.893	12.6299	1.7999	-0.254723
112.892	12.4546	1.42964	3.21046	112.797	12.8241	112.893	12.6299	1.7999	-0.254723
114.797	12.5792	2.34648	-2.73231	114.801	12.5506	114.699	12.4195	1.90891	-0.175007
114.785	12.5757	2.19374	-2.7534	114.916	12.3187	114.699	12.4195	1.90891	-0.175007
116.69	12.0826	1.63597	1.59968	116.687	12.1035	116.611	12.2921	2.01507	-0.0838683
116.752	12.0888	1.87687	1.62401	116.871	12.0659	116.611	12.2921	2.01507	-0.0838683
118.95	12.0167	2.49759	-1.64222	118.953	12.0009	118.628	12.2586	2.11648	0.0177712
118.918	12.0167	2.34813	-1.6511	118.85	12.4063	118.628	12.2586	2.11648	0.0177712
120.7	12.2741	1.25065	2.02376	120.695	12.2918	120.743	12.3289	2.21139	0.128528
120.813	12.2848	1.77347	2.07533	120.934	12.1905	120.743	12.3289	2.21139	0.128528
123.559	12.8437	3.66339	-0.843203	123.568	12.8297	122.95	12.5114	2.29835	0.246599
123.355	12.8223	2.73419	-0.940323	123.142	12.7694	122.95	12.5114	2.29835	0.246599
124.905	12.7661	0.429103	0.759901	124.894	12.7743	125.242	12.8125	2.37624	0.369827
125.21	12.7987	1.93911	0.916789	125.376	12.9964	125.242	12.8125	2.37624	0.369827
127.846	13.3308	3.29685	0.177484	127.853	13.3273	127.609	13.2365	2.44434	0.495787
127.707	13.3152	2.71701	0.114916	127.506	13.153	127.609	13.2365	2.44434	0.495787
129.952	13.6939	1.79851	0.621911	129.947	13.6963	130.042	13.7853	2.50232	0.621879
130.072	13.7069	2.22526	0.667564	130.334	13.781	130.042	13.7853	2.50232	0.621879
132.094	14.5058	1.82907	0.920093	132.092	14.507	132.53	14.458	2.55028	0.74543
132.221	14.5183	2.34999	0.9746	132.447	14.3423	132.53	14.458	2.55028	0.74543
135.069	15.0516	3.318	0.125622	135.074	15.0475	135.066	15.2513	2.58865	0.863795
134.99	15.0399	2.80011	0.0624068	135.127	14.6575	135.066	15.2513	2.58865	0.863795
137.563	16.2045	2.36051	2.1848	137.561	16.2147	137.639	16.1592	2.61821	0.974442
137.613	16.2125	2.57379	2.214	137.653	16.5145	137.639	16.1592	2.61821	0.974442
140.33	17.021	2.84879	-0.49283	140.331	17.008	140.242	17.1733	2.63994	1.07503
140.346	17.0265	2.91937	-0.477453	140.305	17.5379	140.242	17.1733	2.63994	1.07503
142.892	17.9786	2.19565	2.27511	142.888	17.9918	142.868	18.2829	2.65497	1.16346
142.895	17.9803	2.42962	2.30726	142.626	18.1458	142.868	18.2829	2.65497	1.16346
145.391	19.172	2.55634	0.158565	145.392	19.1617	145.51	19.4754	2.66445	1.23795
145.495	19.1867	2.84961	0.199211	145.789	19.3785	145.51	19.4754	2.66445	1.23795
148.252	20.4654	2.67207	2.2783	148.251	20.4754	148.163	20.7364	2.66951	1.29702
148.223	20.4645	2.52337	2.26374	148.146	20.9376	148.163	20.7364	2.66951	1.29702
150.686	22.1199	2.40527	1.09169	150.686	22.1142	150.825	22.0502	2.67111	1.33953
150.722	22.1232	2.70049	1.13156	150.649	21.8148	150.825	22.0502	2.67111	1.33953
153.422	23.4887	2.70072	1.58226	153.422	23.4909	153.491	23.3999	2.66999	1.3647
153.404	23.4823	2.61835	1.56266	153.466	22.9115	153.491	23.3999	2.66999	1.3647
156.046	24.8106	2.66517	1.11138	156.047	24.8084	156.159	24.7682	2.66666	1.37208
156.029	24.8094	2.55018	1.09614	156.009	25.0678	156.159	24.7682	2.66666	1.37208
158.902	26.0296	3.17941	1.33625	158.905	26.0308	158.827	26.1372	2.66127	1.36157
158.885	26.0277	2.95316	1.30074	159.014	26.1903	158.827	26.1372	2.66127	1.36157
161.416	27.4247	2.13095	1.4848	161.412	27.4256	161.493	27.4891	2.65371	1.33344
161.484	27.4387	2.40964	1.53676	161.529	27.8454	161.493	27.4891	2.65371	1.33344
163.628	28.7702	1.89137	1.14039	163.625	28.7683	164.155	28.8064	2.64354	1.28825
163.797	28.8025	2.47277	1.24784	164.116	29.315	164.155	28.8064	2.64354	1.28825
166.823	30.2048	3.55053	1.54737	166.828	30.2062	166.809	30.0721	2.63006	1.22694
166.69	30.1781	2.84311	1.41382	166.748	29.7121	166.809	30.0721	2.63006	1.22694
169.101	31.3738	2.00092	0.99184	169.097	31.3717	169.452	31.2706	2.61238	1.15075
169.19	31.3862	2.45996	1.06946	169.345	30.7063	169.452	31.2706	2.61238	1.15075
172.17	32.3414	3.47272	0.851412	172.175	32.3404	172.079	32.3873	2.58945	1.06126
172.09	32.3283	2.94288	0.755313	172.135	32.6666	172.079	32.3873	2.58945	1.06126
174.647	33.4591	2.1917	1.4772	174.643	33.4625	174.685	33.4095	2.56021	0.960341
174.655	33.4632	2.31616	1.50619	174.474	33.9157	174.685	33.4095	2.56021	0.960341
177.03	34.208	2.42748	0.0394202	177.03	34.2009	177.261	34.3262	2.52363	0.850119
177.06	34.2118	2.52456	0.0541169	177.211	33.8467	177.261	34.3262	2.52363	0.850119
180.14	35.1342	3.60973	1.72936	180.145	35.1423	179.799	35.1289	2.47883	0.732949
179.907	35.0912	2.57666	1.53239	179.543	35.4767	179.799	35.1289	2.47883	0.732949
182.598	35.761	2.79582	-0.129054	182.599	35.753	182.292	35.8114	2.42515	0.611338
182.5	35.7449	2.55277	-0.170573	182.047	36.2626	182.292	35.8114	2.42515	0.611338
184.735	36.5068	1.9382	1.62482	184.732	36.5155	184.73	36.37	2.36226	0.487877
184.738	36.5054	1.9314	1.61973	184.833	36.1451	184.73	36.37	2.36226	0.487877
186.944	36.9513	2.46119	-0.640793	186.946	36.9404	187.103	36.804	2.29017	0.365145
187.009	36.9638	2.58241	-0.617641	187.296	36.9375	187.103	36.804	2.29017	0.365145
189.466	37.3954	2.34297	1.40341	189.465	37.4052	189.401	37.1147	2.20928	0.245623
189.456	37.3909	2.11756	1.35414	189.738	36.951	189.401	37.1147	2.20928	0.245623
191.734	37.5739	2.42523	-0.901513	191.735	37.5631	191.615	37.3064	2.12037	0.131591
191.702	37.5655	2.33902	-0.922663	191.682	37.1147	191.615	37.3064	2.12037	0.131591
193.477	37.2731	1.24273	0.289379	193.471	37.2789	193.738	37.3853	2.02462	0.0250452
193.569	37.2915	1.73798	0.385966	193.555	37.4234	193.738	37.3853	2.02462	0.0250452
195.985	37.4016	3.05746	-0.142769	195.991	37.3991	195.762	37.3598	1.92349	-0.072386
195.784	37.3641	2.16941	-0.310488	195.507	37.4891	195.762	37.3598	1.92349	-0.072386
197.727	37.7224	1.73096	0.977037	197.725	37.7285	197.683	37.2395	1.81869	-0.159495
197.692	37.7139	1.69962	0.967452	197.582	37.303	197.683	37.2395	1.81869	-0.159495
199.295	37.299	1.50562	-1.69626	199.294	37.2862	199.497	37.0353	1.71212	-0.235529
199.352	37.3098	1.80604	-1.63973	199.356	37.3527	199.497	37.0353	1.71212	-0.235529
201.545	36.9851	2.56581	0.895385	201.549	36.9973	201.203	36.7587	1.6057	-0.300201
201.336	36.9494	1.67789	0.737989	200.932	37.4694	201.203	36.7587	1.6057	-0.300201
202.963	36.4681	1.57479	-1.61124	202.962	36.4568	202.801	36.4212	1.50137	-0.353671
202.936	36.4672	1.55257	-1.60777	202.65	37.2445	202.801	36.4212	1.50137	-0.353671
203.995	36.1844	0.596686	0.943019	203.991	36.1967	204.294	36.0343	1.40095	-0.396497
204.046	36.1941	1.06067	1.02653	203.809	36.2941	204.294	36.0343	1.40095	-0.396497
